,Total cost,Average manufacturing cost per therapy,Average TRT delay penalty per therapy,Average manufacturing delay penalty per therapy,Average transport cost per therapy,Average QC cost per therapy,Average cost per therapy,Average return time
64,14116982.790000003,113032.86790000003,3220.0,2500.0,4139.56,20777.4,141169.82790000003,20.610000000000003
65,13634854.596000003,109864.78596000002,2180.0,2490.0,4120.0,20183.76,136348.54596000002,20.09
66,14085529.392000003,112400.17392000003,3820.0,2920.0,4055.6,20579.52,140855.29392000003,20.91
67,14221386.790000003,113372.86790000003,3960.0,2840.0,4103.6,20777.4,142213.86790000004,20.980000000000004
68,14804736.382000003,117413.64382000003,4960.0,2670.0,4104.8,21568.92,148047.36382000003,21.48
69,11002948.61599998,80940.1261599998,3820.0,2740.0,4689.84,20579.52,110029.4861599998,20.91
70,14223666.790000003,113392.86790000003,3940.0,2860.0,4126.4,20777.4,142236.66790000003,20.969999999999995
71,13868631.994000003,111157.47994000003,2980.0,2730.0,4167.2,20381.64,138686.31994000002,20.490000000000002
72,14910438.984000003,117260.94984000003,6260.0,3570.0,4212.4,21371.04,149104.38984000002,22.130000000000006
73,13931931.994000003,111367.47994000003,3420.0,2940.0,4150.2,20381.64,139319.31994000002,20.71
74,14030449.392000003,112210.17392000003,3520.0,2730.0,3994.8,20579.52,140304.49392000004,20.76
75,13855147.994000003,111117.47994000003,3000.0,2690.0,4052.36,20381.64,138551.47994000002,20.5
76,14012369.392000003,112160.17392000003,3280.0,2680.0,4104.0,20579.52,140123.69392000002,20.64
77,14480421.586000003,115288.25586000003,4140.0,2650.0,4202.8,21173.16,144804.21586000003,21.07
78,14538461.586000003,115488.25586000003,4540.0,2850.0,4183.2,21173.16,145384.61586000002,21.270000000000003
79,15331828.576000003,120731.72576000003,6200.0,2830.0,4224.0,22162.56,153318.28576000003,22.1
80,13788594.596000003,110374.78596000002,3220.0,3000.0,4107.4,20183.76,137885.94596000004,20.610000000000003
81,13648294.596000003,109904.78596000002,2320.0,2530.0,4074.4,20183.76,136482.94596000004,20.16
82,14627141.586000003,115778.25586000003,5180.0,3140.0,4140.0,21173.16,146271.41586000004,21.59
83,14554221.586000003,115538.25586000003,4580.0,2900.0,4250.8,21173.16,145542.21586000003,21.289999999999996
84,13775710.596000003,110334.78596000002,3220.0,2960.0,4018.56,20183.76,137757.10596000002,20.610000000000003
85,13722874.596000003,110144.78596000002,2920.0,2770.0,3980.2,20183.76,137228.74596000003,20.459999999999997
86,14049029.392000003,112290.17392000003,3440.0,2810.0,4180.6,20579.52,140490.29392000003,20.720000000000002
87,13981989.392000003,112060.17392000003,3080.0,2580.0,4100.2,20579.52,139819.89392000003,20.540000000000006
88,11660762.760999981,84729.74760999982,5540.0,2770.0,4768.96,21568.92,116607.6276099998,21.77
89,14577141.586000003,115608.25586000003,4740.0,2970.0,4250.0,21173.16,145771.41586000004,21.37
90,14328606.790000003,113742.86790000003,4560.0,3210.0,4205.8,20777.4,143286.06790000002,21.28
91,14171929.392000003,112690.17392000003,4320.0,3210.0,4129.6,20579.52,141719.29392000003,21.16
92,14529421.586000003,115448.25586000003,4460.0,2810.0,4212.8,21173.16,145294.21586000003,21.229999999999997
93,14328984.188000003,114265.56188000002,3840.0,2680.0,4209.0,20975.28,143289.84188000002,20.919999999999998
94,14443920.188000003,114645.56188000002,4700.0,3060.0,4118.36,20975.28,144439.20188000004,21.349999999999998
95,14031609.392000003,112230.17392000003,3320.0,2750.0,4186.4,20579.52,140316.09392,20.66
